12.649175	61.0327   	60.4834   	60.3966   	60.3771   	0.40586   	0.251971  	0.143247  	0.148198  	0.137952  
12.649216	61.033    	60.4837   	60.3969   	60.3774   	0.405862  	0.251973  	0.143248  	0.148199  	0.137953  
12.649257	61.0334   	60.4841   	60.3972   	60.3777   	0.405865  	0.251974  	0.143248  	0.148199  	0.137953  
12.649298	61.0337   	60.4844   	60.3976   	60.3781   	0.405867  	0.251975  	0.143249  	0.1482    	0.137954  
12.649338	61.034    	60.4847   	60.3979   	60.3784   	0.405869  	0.251977  	0.14325   	0.148201  	0.137955  
12.649379	61.0343   	60.485    	60.3982   	60.3787   	0.405871  	0.251978  	0.143251  	0.148201  	0.137956  
12.649420	61.0347   	60.4853   	60.3985   	60.379    	0.405873  	0.251979  	0.143251  	0.148202  	0.137956  
12.649461	61.035    	60.4857   	60.3989   	60.3793   	0.405876  	0.25198   	0.143252  	0.148203  	0.137957  
12.649502	61.0353   	60.486    	60.3992   	60.3797   	0.405878  	0.251982  	0.143253  	0.148204  	0.137958  
12.649542	61.0357   	60.4863   	60.3995   	60.38     	0.40588   	0.251983  	0.143253  	0.148204  	0.137958  
12.649583	61.036    	60.4866   	60.3998   	60.3803   	0.405882  	0.251984  	0.143254  	0.148205  	0.137959  
12.649624	61.0363   	60.487    	60.4001   	60.3806   	0.405885  	0.251985  	0.143255  	0.148206  	0.13796   
12.649665	61.0366   	60.4873   	60.4005   	60.3809   	0.405887  	0.251987  	0.143255  	0.148206  	0.13796   
12.649706	61.037    	60.4876   	60.4008   	60.3813   	0.405889  	0.251988  	0.143256  	0.148207  	0.137961  
12.649746	61.0373   	60.4879   	60.4011   	60.3816   	0.405891  	0.251989  	0.143257  	0.148208  	0.137962  
12.649787	61.0376   	60.4882   	60.4014   	60.3819   	0.405894  	0.251991  	0.143258  	0.148208  	0.137962  
12.649828	61.038    	60.4886   	60.4018   	60.3822   	0.405896  	0.251992  	0.143258  	0.148209  	0.137963  
12.649869	61.0383   	60.4889   	60.4021   	60.3826   	0.405898  	0.251993  	0.143259  	0.14821   	0.137964  
12.649910	61.0386   	60.4892   	60.4024   	60.3829   	0.4059    	0.251994  	0.14326   	0.14821   	0.137965  
12.649950	61.0389   	60.4895   	60.4027   	60.3832   	0.405903  	0.251996  	0.14326   	0.148211  	0.137965  
